job_male,job_female,similarity,img_similarity,text_similarity,job_male_ratio,job_female_ratio
Cleaner of vehicle and equipment,Radiologic technician,0.4081488727203453,0.72705078125,0.67333984375,20.4,70.3
Roofer,Nutritionist,0.4081470409367009,0.7099609375,0.69189453125,4.4,86.3
Dishwasher,Editor,0.40811406883110224,0.794921875,0.599609375,23.1,56.6
Insulation worker,Physical therapist,0.4081067416965247,0.7265625,0.673828125,5.0,67.5
Property assessor,Childcare worker,0.4080975827783029,0.64111328125,0.7666015625,34.2,93.8
Paramedic,First-line supervisor of office and administrative support workers,0.4080920874273698,0.720703125,0.68017578125,29.5,65.8
Logging worker,Medical secretary,0.4080646106727042,0.72607421875,0.67431640625,1.7,92.8
Logging worker,First-line supervisor of food preparation and serving workers,0.4080389657016831,0.74853515625,0.64990234375,1.7,53.5
Civil engineer,Animal caretaker,0.4079748532741301,0.673828125,0.73095703125,16.9,76.0
Management analyst,Crossing guard,0.4079492083031089,0.6962890625,0.70654296875,46.6,55.8
Precious stone worker,Veterinary technician,0.4078667780391122,0.71240234375,0.68896484375,46.0,89.9
Logging worker,Food batchmaker,0.4078154880970699,0.75732421875,0.64013671875,1.7,55.7
Tree trimmers and pruner,Lodging manager,0.4077000857274745,0.7275390625,0.67236328125,3.0,61.6
Logging worker,Insurance claims and policy processing clerk,0.40768909502560835,0.755859375,0.6416015625,1.7,80.1
Emergency medical technician,Floral designer,0.40768176789103083,0.6875,0.7158203125,39.4,89.1
Network and computer systems administrator,Baker,0.40764513221814347,0.73828125,0.66064453125,16.7,65.5
Insulation worker,Payroll and timekeeping clerk,0.40759750584338983,0.8173828125,0.57470703125,5.0,88.2
Gambling services worker,Teller,0.40759384227610107,0.783203125,0.61181640625,40.2,78.9
Machinist,Diagnostic medical sonographer,0.40756087017050247,0.7373046875,0.66162109375,6.3,76.1
Bench carpenter,Medical assistant,0.40754804768499187,0.74853515625,0.6494140625,5.5,88.8
Truck mechanic,Animal caretaker,0.40742898174810777,0.6845703125,0.71875,1.6,76.0
Food service manager,Veterinarian,0.4074198228298859,0.72998046875,0.66943359375,46.7,69.1
Logging worker,Skincare specialist,0.40739234607522035,0.7353515625,0.66357421875,1.7,99.0
Tour guide,Supervisor of personal care and service workers,0.407390514291576,0.71826171875,0.68212890625,48.2,65.8
Painting worker,Speech-language pathologist,0.4073373925658893,0.74609375,0.65185546875,11.3,94.3
Miscellaneous agricultural worker,Public safety telecommunicator,0.40731907472944556,0.7060546875,0.6953125,28.7,78.2
Refuse and recyclable material collector,Licensed practical nurse,0.4073117475948681,0.7685546875,0.62744140625,12.8,88.7
Stocker,Respiratory therapist,0.40730625224393496,0.71728515625,0.68310546875,36.5,62.4
Pipelayer,Fast food and counter worker,0.4072861026238469,0.791015625,0.60302734375,1.4,66.3
Criminal investigator,Laundry worker,0.4072677847874032,0.7509765625,0.646484375,26.3,74.5
First-line supervisor of police and detectives,Food preparation worker,0.4072494669509595,0.7109375,0.68994140625,10.5,58.7
Insulation worker,Veterinary technician,0.4072219901962939,0.71630859375,0.68408203125,5.0,89.9
Painting worker,Teller,0.40720184057620584,0.7900390625,0.60400390625,11.3,78.9
Retail salesperson,Diagnostic medical sonographer,0.40720184057620584,0.6591796875,0.74609375,49.2,76.1
Cost estimator,Flight attendant,0.4071945134416284,0.7216796875,0.67822265625,17.7,78.0
Truck driver,Phlebotomist,0.4071633731196741,0.69287109375,0.70947265625,6.9,90.3
Firefighter,Teaching assistant,0.40706995215381125,0.7373046875,0.6611328125,3.9,79.5
Computer systems manager,Crossing guard,0.4070552978846562,0.7314453125,0.66748046875,27.7,55.8
Chiropractor,First-line supervisor of food preparation and serving workers,0.40703148469727946,0.77099609375,0.62451171875,41.1,53.5
Bench carpenter,Medical secretary,0.4070278211299907,0.73681640625,0.66162109375,5.5,92.8
Barber,Insurance underwriter,0.4070168304281245,0.76513671875,0.630859375,28.4,56.9
Pipelayer,Travel agent,0.40697836297159273,0.798828125,0.59423828125,1.4,79.7
Transportation ticket agent,Diagnostic medical sonographer,0.40690875519310665,0.6728515625,0.73095703125,45.9,76.1
Insulation worker,Medical and health services manager,0.4068904373566629,0.763671875,0.63232421875,5.0,71.8
Aerospace engineer,Crossing guard,0.4068867737893742,0.7294921875,0.66943359375,15.2,55.8
Machinist,Media collections specialist,0.4068666241692861,0.80322265625,0.58935546875,6.3,82.5
Machinist,Veterinary assistant,0.40684647454919803,0.74609375,0.6513671875,6.3,79.6
Chief executive,Surgical technologist,0.4067878574725782,0.72265625,0.6767578125,30.6,76.9
Telecommunication line installer,Nutritionist,0.4067878574725782,0.72265625,0.6767578125,5.3,86.3
Building cleaner,Speech-language pathologist,0.406776866770712,0.7509765625,0.64599609375,38.7,94.3
First-line supervisor of housekeeping and janitorial workers,Veterinarian,0.4067658760688458,0.779296875,0.615234375,44.1,69.1
Paramedic,Payroll and timekeeping clerk,0.40672191326138085,0.76171875,0.63427734375,29.5,88.2
Postal service mail carrier,Insurance claims and policy processing clerk,0.40666146440111667,0.72119140625,0.67822265625,34.7,80.1
Actor,Pharmacy technician,0.4066596326174723,0.7041015625,0.69677734375,47.0,79.3
Tour guide,Teller,0.4066083426754299,0.7490234375,0.64794921875,48.2,78.9
Electrical and electronics engineer,Veterinarian,0.4065900248389862,0.708984375,0.69140625,11.6,69.1
Building cleaner,Teller,0.4065826977044087,0.771484375,0.62353515625,38.7,78.9
Paramedic,Loan interviewer,0.4065753705698313,0.703125,0.69775390625,29.5,76.9
Truck driver,Nursing assistant,0.4065039310077008,0.69091796875,0.7109375,6.9,90.1
Wastewater treatment system operator,Animal trainer,0.406494772089479,0.736328125,0.66162109375,7.3,69.1
Supervisor of transportation and material moving workers,Clinical laboratory technician,0.4064215007437042,0.70703125,0.693359375,25.5,76.3
Pipelayer,Licensed practical nurse,0.4064031829072604,0.7978515625,0.5947265625,1.4,88.7
Truck driver,Clinical laboratory technician,0.40639219220539424,0.6953125,0.7060546875,6.9,76.3
Correctional officer,Bartender,0.406381201503528,0.7236328125,0.67529296875,33.9,50.8
Security guard,Clinical laboratory technician,0.40637936971988364,0.70654296875,0.69384765625,24.9,76.3
Dishwasher,Substance abuse and behavioral disorder counselor,0.4063757061525949,0.80322265625,0.5888671875,23.1,78.1
Electrical power-line installer,Exercise trainer,0.40632258442690816,0.7001953125,0.70068359375,2.3,56.7
Private detective,Flight attendant,0.40625114486477776,0.68798828125,0.7138671875,43.0,78.0
Logging worker,Tutor,0.4062163409755347,0.755859375,0.64013671875,1.7,70.4
Logging worker,Massage therapist,0.4062145091918903,0.73876953125,0.65869140625,1.7,83.7
Computer numerically controlled tool operator,Teller,0.406163219249848,0.78369140625,0.60986328125,7.8,78.9
Refuse and recyclable material collector,Registered nurse,0.4061577238989148,0.732421875,0.66552734375,12.8,87.4
Aircraft pilot,Home health aide,0.4061522285479817,0.68115234375,0.72119140625,8.3,87.2
First-line supervisor of security workers,Clinical laboratory technician,0.406099106822295,0.708984375,0.69091796875,22.5,76.3
Machinist,Animal trainer,0.40608811612042883,0.7373046875,0.66015625,6.3,69.1
Personal financial advisor,Veterinary technician,0.4060386579620308,0.66845703125,0.73486328125,32.6,89.9
Insulation worker,Pharmacist,0.4060038540727878,0.736328125,0.6611328125,5.0,57.8
Electrician,Childcare worker,0.4059818726690553,0.662109375,0.74169921875,2.9,93.8
Sheet metal worker,Veterinary assistant,0.4059195920251467,0.7353515625,0.662109375,6.5,79.6
Lawyer,Sewing machine operator,0.40590127418870303,0.6953125,0.70556640625,39.5,70.7
Photographer,Speech-language pathologist,0.40588845170319243,0.70654296875,0.693359375,48.5,94.3
Heavy vehicle mechanic,Travel agent,0.40586830208310437,0.7802734375,0.61328125,2.3,79.7
Bench carpenter,Medical and health services manager,0.4058646385158156,0.74609375,0.650390625,5.5,71.8
First-line supervisor of correctional officers,Public relations specialist,0.40584998424666063,0.740234375,0.65673828125,35.9,76.2
Paramedic,Editor,0.40580602143919575,0.72265625,0.67578125,29.5,56.6
First-line supervisor of correctional officers,Psychiatric aide,0.40579136717004083,0.716796875,0.68212890625,35.9,53.5
Electrical power-line installer,Animal caretaker,0.40570344155511107,0.681640625,0.72021484375,2.3,76.0
Refractory machinery mechanic,Fundraiser,0.40564116091120245,0.7548828125,0.640625,3.9,74.9
Barber,Administrative services manager,0.40561551594018125,0.77734375,0.6162109375,28.4,74.0
Personal financial advisor,Surgical technologist,0.40559353453644886,0.703125,0.69677734375,32.6,76.9
Construction laborer,Respiratory therapist,0.40559353453644886,0.703125,0.69677734375,4.5,62.4
Aerospace engineer,Childcare worker,0.40556056243085015,0.6572265625,0.74658203125,15.2,93.8
Crane and tower operator,Special education teacher,0.4055568988635614,0.75390625,0.6416015625,2.9,86.6
Chef,Animal trainer,0.40554224459440646,0.748046875,0.64794921875,23.3,69.1
Landscaping and groundskeeping worker,Veterinarian,0.40551293605609656,0.736328125,0.66064453125,7.3,69.1
Barber,Medical appliance technician,0.40550194535423034,0.7646484375,0.6298828125,28.4,58.9
Chiropractor,Fast food and counter worker,0.405485459301431,0.74169921875,0.65478515625,41.1,66.3
Network and computer systems administrator,Veterinarian,0.4054653096813429,0.6845703125,0.716796875,16.7,69.1
Pipelayer,Fundraiser,0.4054176833065893,0.763671875,0.630859375,1.4,74.9
Tree trimmers and pruner,Personal care aide,0.4054030290374343,0.7578125,0.63720703125,3.0,79.8
Police officer,Nutritionist,0.40535173909539196,0.671875,0.73046875,14.4,86.3
Roofer,Animal caretaker,0.405337084826237,0.666015625,0.73681640625,4.4,76.0
Aircraft pilot,Speech-language pathologist,0.405337084826237,0.666015625,0.73681640625,8.3,94.3
Private detective,Pharmacy technician,0.4053260941243708,0.6943359375,0.7060546875,43.0,79.3
Precious stone worker,Substance abuse and behavioral disorder counselor,0.4053187669897933,0.7568359375,0.63818359375,46.0,78.1
Actor,Registered nurse,0.40528213131690594,0.6767578125,0.72509765625,47.0,87.4
Heavy vehicle mechanic,Massage therapist,0.4052198506729973,0.75,0.6455078125,2.3,83.7
Boiler operator,Preschool and kindergarten teacher,0.4051905421346874,0.73828125,0.658203125,7.1,96.7
Paramedic,Fundraiser,0.40518504678375433,0.68701171875,0.7138671875,29.5,74.9
Truck driver,Nutritionist,0.40518504678375433,0.68701171875,0.7138671875,6.9,86.3
Sheet metal worker,Public safety telecommunicator,0.4051758878655324,0.732421875,0.66455078125,6.5,78.2
Truck driver,Childcare worker,0.4051722242982437,0.6982421875,0.70166015625,6.9,93.8
Crane and tower operator,Childcare administrator,0.40514657932722253,0.720703125,0.67724609375,2.9,68.6
Truck driver,Healthcare social worker,0.4051136072216238,0.6748046875,0.72705078125,6.9,77.9
Construction manager,Clinical laboratory technician,0.40510994365433506,0.640625,0.76416015625,10.6,76.3
Dishwasher,Teller,0.4050714761978033,0.80517578125,0.58544921875,23.1,78.9
Refuse and recyclable material collector,Animal trainer,0.40504033587584903,0.7763671875,0.61669921875,12.8,69.1
Construction equipment operator,Cashier,0.405005531986606,0.71337890625,0.68505859375,1.0,69.8
Postal service mail carrier,Dental hygienist,0.4049780552319404,0.71875,0.67919921875,34.7,95.7
Telecommunication line installer,Flight attendant,0.4049780552319404,0.71875,0.67919921875,5.3,78.0
First-line supervisor of correctional officers,File Clerk,0.40493592420811997,0.71826171875,0.6796875,35.9,76.0
Precious stone worker,Ophthalmic medical technician,0.40492310172260937,0.7294921875,0.66748046875,46.0,73.7
Refuse and recyclable material collector,Surgical technologist,0.40489745675158817,0.751953125,0.64306640625,12.8,76.9
Postal service mail carrier,Nutritionist,0.4048534939441233,0.734375,0.662109375,34.7,86.3
Pipelayer,Surgical technologist,0.40482968075674647,0.77392578125,0.619140625,1.4,76.9
Web developer,Veterinarian,0.4047967086511478,0.72802734375,0.6689453125,19.4,69.1
Logging worker,Phlebotomist,0.40474175514181665,0.73876953125,0.6572265625,1.7,90.3
Software quality tester,Childcare worker,0.40471977373808427,0.66455078125,0.73779296875,44.1,93.8
Crane and tower operator,Radiologic technician,0.40464100704137634,0.71484375,0.68310546875,2.9,70.3
Tour guide,Registered nurse,0.404609866719422,0.68603515625,0.71435546875,48.2,87.4
First-line supervisor of correctional officers,Real estate broker,0.40460070780120017,0.7314453125,0.6650390625,35.9,57.0
Computer support specialist,Childcare worker,0.4045494178591578,0.6455078125,0.75830078125,26.2,93.8
Shuttle driver,Nurse practitioner,0.4044853054316049,0.70166015625,0.697265625,10.7,89.8
Refuse and recyclable material collector,Veterinary assistant,0.40447614651338304,0.7470703125,0.64794921875,12.8,79.6
Chiropractor,Baker,0.40440653873489696,0.751953125,0.642578125,41.1,65.5
Paramedic,Lodging manager,0.4043589123601433,0.7001953125,0.69873046875,29.5,61.6
First-line supervisor of firefighting and prevention workers,Baker,0.4043479216582771,0.728515625,0.66796875,6.1,65.5
Clergy,Nutritionist,0.4042013789667275,0.669921875,0.7314453125,21.4,86.3
Roofer,Media collections specialist,0.4041977153994387,0.7666015625,0.62646484375,4.4,82.5
Computer programmer,Animal trainer,0.40413726653917453,0.72607421875,0.67041015625,21.5,69.1
Taxi driver,Artist,0.4041317711882414,0.8056640625,0.583984375,15.3,51.6
Barber,Phlebotomist,0.40406949054433283,0.748046875,0.646484375,28.4,90.3
Tree trimmers and pruner,Data entry keyer,0.4040328548714454,0.798828125,0.59130859375,3.0,72.7
Industrial truck and tractor operator,Manicurist,0.4040291913041567,0.7646484375,0.62841796875,9.5,83.5
Computer support specialist,Animal trainer,0.4040273595205123,0.74755859375,0.64697265625,26.2,69.1
Heavy vehicle mechanic,Personal care aide,0.4039888920639806,0.78125,0.6103515625,2.3,79.8
First-line supervisor of security workers,Exercise trainer,0.40398156492940307,0.712890625,0.6845703125,22.5,56.7
Insulation worker,Waiter,0.40397057422753685,0.7412109375,0.65380859375,5.0,68.8
Construction and building inspector,Veterinarian,0.4039266114200719,0.7236328125,0.6728515625,10.5,69.1
Gambling services worker,Veterinary assistant,0.4039229478527832,0.689453125,0.7099609375,40.2,79.6
Supervisor of transportation and material moving workers,Childcare worker,0.4039064617999839,0.66650390625,0.73486328125,25.5,93.8
Shuttle driver,Exercise trainer,0.4038258633196316,0.69970703125,0.69873046875,10.7,56.7
Transportation ticket agent,Radiologic technician,0.403798386564966,0.705078125,0.69287109375,45.9,70.3
Stocker,Sewing machine operator,0.40378739586309986,0.7333984375,0.662109375,36.5,70.7
Computer systems analyst,Animal trainer,0.40375991910843423,0.73876953125,0.65625,37.8,69.1
Director,Laundry worker,0.4037067973827475,0.7666015625,0.6259765625,43.6,74.5
First-line supervisor of police and detectives,Bartender,0.40370313381545875,0.732421875,0.6630859375,10.5,50.8
Private detective,Manicurist,0.40347965621084564,0.7412109375,0.6533203125,43.0,83.5
Precious stone worker,Legal secretary,0.4034503476725357,0.7294921875,0.666015625,46.0,96.4
Carpenter,Surgical technologist,0.40339722594684896,0.75732421875,0.6357421875,3.1,76.9
Shuttle driver,Skincare specialist,0.4033770763267609,0.7001953125,0.69775390625,10.7,99.0
First-line supervisor of police and detectives,Insurance claims and policy processing clerk,0.4033495995720954,0.70556640625,0.69189453125,10.5,80.1
